Customer_ID,Age,Is_Senior,Marital_Status,Credit_Score,Region
4948,19,0,Married,684,Urban
4949,34,0,Married,732,Urban
4950,46,0,Single,688,Rural
4951,43,0,Widowed,719,Suburban
4952,58,1,Married,685,Rural
4953,51,0,Married,694,Rural
4954,54,0,Single,648,Suburban
4955,44,0,Widowed,705,Rural
4956,19,0,Married,816,Suburban
4957,37,0,Married,698,Urban
4958,55,1,Married,725,Urban
4959,39,0,Single,646,Urban
4960,47,0,Single,756,Rural
4961,35,0,Single,729,Urban
4962,24,0,Divorced,725,Rural
4963,38,0,Single,642,Urban
4964,44,0,Married,810,Suburban
4965,30,0,Married,764,Suburban
4966,36,0,Single,789,Rural
4967,25,0,Married,679,Suburban
4968,56,1,Married,716,Rural
4969,35,0,Married,715,Urban
4970,61,1,Married,730,Urban
4971,62,1,Married,658,Urban
4972,38,0,Divorced,641,Rural
4973,24,0,Married,703,Suburban
4974,18,0,Single,728,Urban
4975,18,0,Married,732,Urban
4976,19,0,Married,740,Suburban
4977,60,1,Widowed,801,Suburban
4978,41,0,Divorced,736,Rural
4979,45,0,Married,717,Urban
4980,18,0,Single,678,Urban
4981,22,0,Married,743,Urban
4982,53,0,Widowed,748,Rural
4983,44,0,Married,649,Rural
4984,37,0,Married,710,Urban
4985,48,0,Single,741,Urban
4986,64,1,Divorced,709,Suburban
4987,36,0,Married,708,Urban
4988,41,0,Single,779,Urban
4989,42,0,Married,767,Urban
4990,75,1,Widowed,660,Suburban
4991,18,0,Married,689,Urban
4992,50,0,Widowed,632,Suburban
4993,38,0,Married,718,Urban
4994,48,0,Married,638,Urban
4995,30,0,Widowed,643,Urban
4996,39,0,Widowed,734,Urban
4997,50,0,Single,727,Urban
4998,86,1,Married,778,Rural
4999,52,0,Single,703,Urban
5000,27,0,Single,757,Suburban
5001,33,0,Single,760,Rural
5002,33,0,Single,734,Suburban
5003,18,0,Married,822,Urban
5004,35,0,Single,690,Rural
5005,50,0,Single,751,Urban
5006,20,0,Married,791,Suburban
5007,55,1,Single,739,Urban
5008,47,0,Single,707,Urban
5009,28,0,Single,666,Urban
5010,37,0,Married,737,Suburban
5011,63,1,Single,676,Rural
5012,51,0,Married,657,Rural
5013,40,0,Single,708,Urban
5014,36,0,Single,749,Suburban
5015,41,0,Single,814,Suburban
5016,32,0,Married,668,Urban
5017,18,0,Single,752,Urban
5018,70,1,Widowed,614,Urban
5019,42,0,Married,738,Rural
5020,45,0,Divorced,660,Suburban
5021,39,0,Single,598,Suburban
5022,28,0,Single,801,Urban
5023,37,0,Married,652,Suburban
5024,18,0,Married,718,Urban
5025,74,1,Widowed,819,Rural
5026,21,0,Married,681,Urban
5027,24,0,Married,736,Urban
5028,33,0,Single,698,Urban
5029,59,1,Married,728,Rural
5030,40,0,Single,697,Urban
5031,21,0,Single,743,Urban
5032,58,1,Divorced,650,Suburban
5033,50,0,Single,659,Rural
5034,48,0,Married,620,Suburban
5035,50,0,Married,659,Suburban
5036,75,1,Single,654,Suburban
5037,72,1,Married,741,Suburban
5038,29,0,Widowed,750,Urban
5039,64,1,Single,747,Urban
5040,45,0,Married,664,Urban
5041,47,0,Divorced,657,Urban
5042,18,0,Married,678,Urban
5043,37,0,Married,801,Urban
5044,27,0,Single,745,Urban
5045,52,0,Divorced,614,Suburban
5046,56,1,Single,613,Urban
5047,18,0,Married,826,Urban
5048,39,0,Married,777,Suburban
5049,56,1,Married,660,Suburban
5050,37,0,Married,764,Suburban
5051,50,0,Married,742,Suburban
5052,45,0,Single,731,Urban
5053,45,0,Widowed,745,Urban
5054,35,0,Married,710,Urban
5055,21,0,Married,746,Urban
5056,23,0,Divorced,722,Rural
5057,50,0,Single,777,Urban
5058,40,0,Widowed,728,Rural
5059,37,0,Married,662,Urban
5060,33,0,Married,690,Urban
5061,35,0,Single,656,Suburban
5062,55,1,Single,797,Rural
5063,34,0,Married,632,Suburban
5064,19,0,Single,655,Suburban
5065,51,0,Married,701,Urban
5066,36,0,Married,713,Suburban
5067,40,0,Single,706,Urban
5068,64,1,Married,713,Urban
5069,39,0,Single,638,Urban
5070,44,0,Married,674,Suburban
5071,22,0,Married,665,Rural
5072,36,0,Married,654,Urban
5073,49,0,Married,737,Urban
5074,18,0,Married,699,Rural
5075,43,0,Single,740,Urban
5076,41,0,Divorced,719,Suburban
5077,40,0,Married,732,Urban
5078,55,1,Married,713,Urban
5079,45,0,Widowed,718,Suburban
5080,62,1,Married,696,Rural
5081,25,0,Married,727,Rural
5082,42,0,Married,780,Urban
5083,41,0,Single,732,Suburban
5084,23,0,Married,709,Rural
5085,54,0,Single,645,Suburban
5086,74,1,Married,746,Suburban
5087,39,0,Married,721,Suburban
5088,47,0,Married,732,Suburban
5089,41,0,Single,743,Urban
5090,29,0,Single,728,Urban
5091,18,0,Married,804,Urban
5092,29,0,Married,657,Urban
5093,19,0,Single,699,Urban
5094,65,1,Divorced,706,Urban
5095,38,0,Married,683,Urban
5096,34,0,Single,713,Suburban
5097,53,0,Married,738,Suburban
5098,23,0,Married,709,Urban
5099,28,0,Married,745,Suburban
5100,41,0,Single,671,Suburban
5101,55,1,Married,606,Urban
5102,47,0,Divorced,775,Urban
5103,43,0,Single,737,Urban
5104,41,0,Divorced,672,Suburban
5105,46,0,Married,682,Urban
5106,43,0,Married,747,Urban
5107,24,0,Widowed,697,Urban
5108,40,0,Single,700,Urban
5109,23,0,Divorced,703,Urban
5110,41,0,Married,624,Suburban
5111,32,0,Married,744,Urban
5112,78,1,Single,785,Rural
5113,39,0,Married,716,Rural
5114,18,0,Single,783,Urban
5115,37,0,Married,732,Suburban
5116,47,0,Married,651,Urban
5117,65,1,Married,774,Urban
5118,31,0,Married,740,Rural
5119,18,0,Married,724,Rural
5120,52,0,Single,664,Urban
5121,19,0,Married,830,Suburban
5122,33,0,Married,748,Urban
5123,36,0,Divorced,721,Urban
5124,38,0,Married,702,Suburban
5125,50,0,Married,744,Urban
5126,29,0,Single,685,Suburban
5127,35,0,Widowed,706,Urban
5128,39,0,Married,686,Rural
5129,42,0,Married,695,Suburban
5130,41,0,Single,726,Urban
5131,46,0,Married,745,Urban
5132,52,0,Single,729,Urban
5133,45,0,Widowed,604,Suburban
5134,46,0,Widowed,675,Rural
5135,18,0,Married,741,Rural
5136,40,0,Married,738,Urban
5137,47,0,Widowed,673,Rural
5138,50,0,Married,716,Urban
5139,29,0,Married,782,Suburban
5140,30,0,Single,666,Rural
5141,31,0,Married,666,Suburban
5142,48,0,Married,714,Urban
5143,55,1,Divorced,712,Suburban
5144,33,0,Married,727,Suburban
5145,53,0,Married,723,Urban
5146,41,0,Married,729,Suburban
5147,38,0,Single,608,Urban
5148,36,0,Married,799,Suburban
5149,51,0,Married,678,Urban
5150,44,0,Single,806,Suburban
5151,74,1,Divorced,679,Rural
5152,27,0,Married,644,Urban
5153,47,0,Divorced,664,Urban
5154,32,0,Married,764,Urban
5155,26,0,Single,653,Rural
5156,39,0,Married,615,Urban
5157,42,0,Married,697,Urban
5158,83,1,Single,699,Urban
5159,37,0,Married,768,Suburban
5160,23,0,Married,774,Urban
5161,44,0,Married,711,Urban
5162,18,0,Single,660,Suburban
5163,38,0,Married,790,Urban
5164,40,0,Married,698,Rural
5165,51,0,Married,686,Urban
5166,54,0,Married,735,Suburban
5167,32,0,Married,697,Suburban
5168,37,0,Married,768,Urban
5169,28,0,Married,701,Suburban
5170,23,0,Married,700,Urban
5171,44,0,Single,728,Urban
5172,20,0,Single,726,Suburban
5173,33,0,Divorced,776,Urban
5174,25,0,Married,766,Suburban
5175,48,0,Widowed,850,Urban
5176,67,1,Married,743,Suburban
5177,20,0,Single,813,Urban
5178,18,0,Married,719,Rural
5179,38,0,Married,762,Urban
5180,40,0,Married,698,Rural
5181,43,0,Married,652,Suburban
5182,33,0,Divorced,637,Rural
5183,36,0,Single,686,Urban
5184,45,0,Widowed,672,Urban
5185,55,1,Single,733,Suburban
5186,18,0,Married,653,Suburban
5187,34,0,Married,636,Suburban
5188,43,0,Widowed,812,Suburban
5189,26,0,Single,743,Rural
5190,65,1,Single,728,Suburban
5191,30,0,Married,752,Suburban
5192,39,0,Single,760,Urban
5193,48,0,Widowed,672,Rural
5194,31,0,Married,667,Urban
5195,18,0,Married,713,Urban
5196,33,0,Married,787,Rural
5197,55,1,Single,709,Urban
5198,34,0,Married,693,Rural
5199,27,0,Married,689,Urban
5200,53,0,Married,714,Rural
5201,35,0,Single,712,Rural
5202,32,0,Married,654,Urban
5203,42,0,Married,590,Rural
5204,51,0,Widowed,789,Suburban
5205,75,1,Widowed,688,Suburban
5206,52,0,Married,754,Urban
5207,57,1,Single,717,Urban
5208,32,0,Single,753,Suburban
5209,24,0,Married,780,Urban
5210,40,0,Married,676,Suburban
5211,41,0,Married,683,Rural
5212,23,0,Married,736,Suburban
5213,37,0,Married,747,Suburban
5214,45,0,Divorced,754,Suburban
5215,45,0,Married,752,Rural
5216,47,0,Single,746,Urban
5217,44,0,Married,706,Suburban
5218,32,0,Single,742,Rural
5219,32,0,Married,669,Rural
5220,22,0,Single,778,Rural
5221,66,1,Single,604,Rural
5222,40,0,Single,718,Suburban
5223,36,0,Married,739,Suburban
5224,26,0,Single,612,Suburban
5225,84,1,Widowed,700,Rural
5226,23,0,Single,708,Rural
5227,33,0,Married,781,Suburban
5228,46,0,Single,662,Urban
5229,49,0,Married,769,Rural
5230,54,0,Divorced,734,Suburban
5231,67,1,Single,731,Urban
5232,47,0,Married,696,Urban
5233,24,0,Married,614,Urban
5234,36,0,Married,715,Urban
5235,44,0,Widowed,746,Urban
5236,71,1,Married,687,Urban
5237,19,0,Married,751,Suburban
5238,58,1,Widowed,784,Rural
5239,42,0,Married,662,Suburban
5240,52,0,Married,688,Suburban
5241,38,0,Single,673,Rural
5242,27,0,Married,757,Suburban
5243,51,0,Married,767,Suburban
5244,49,0,Married,773,Urban
5245,54,0,Single,803,Urban
5246,39,0,Widowed,698,Urban
5247,31,0,Married,705,Urban
5248,18,0,Married,807,Suburban
5249,52,0,Married,714,Urban
5250,46,0,Divorced,734,Suburban
5251,25,0,Married,722,Urban
5252,31,0,Divorced,738,Urban
5253,32,0,Married,699,Urban
5254,18,0,Single,756,Suburban
5255,27,0,Single,725,Rural
5256,22,0,Single,609,Urban
5257,33,0,Married,723,Rural
5258,28,0,Single,643,Suburban
5259,18,0,Married,730,Suburban
5260,70,1,Married,683,Suburban
5261,58,1,Married,724,Urban
5262,28,0,Divorced,739,Urban
5263,44,0,Single,731,Suburban
5264,46,0,Single,660,Urban
5265,57,1,Single,785,Urban
5266,27,0,Married,675,Urban
5267,56,1,Divorced,672,Rural
5268,31,0,Single,703,Urban
5269,19,0,Single,695,Suburban
5270,50,0,Married,743,Urban
5271,59,1,Widowed,740,Rural
5272,78,1,Divorced,727,Suburban
5273,22,0,Single,746,Rural
5274,50,0,Married,783,Urban
5275,33,0,Single,715,Rural
5276,51,0,Single,692,Suburban
5277,18,0,Married,760,Suburban
5278,21,0,Married,748,Urban
5279,28,0,Married,665,Rural
5280,41,0,Single,681,Rural
5281,30,0,Married,751,Urban
5282,49,0,Married,724,Urban
5283,55,1,Single,770,Suburban
5284,48,0,Single,785,Urban
5285,64,1,Married,683,Rural
5286,46,0,Married,753,Urban
5287,21,0,Divorced,708,Rural
5288,60,1,Single,707,Suburban
5289,30,0,Married,597,Suburban
5290,53,0,Widowed,661,Urban
5291,63,1,Married,791,Suburban
5292,46,0,Widowed,683,Rural
5293,18,0,Married,744,Rural
5294,26,0,Married,722,Urban
5295,59,1,Married,699,Urban
5296,37,0,Married,697,Urban
5297,41,0,Single,740,Urban
5298,51,0,Single,632,Urban
5299,50,0,Divorced,686,Urban
5300,44,0,Married,681,Suburban
5301,36,0,Married,685,Urban
5302,35,0,Married,694,Suburban
5303,52,0,Married,629,Rural
5304,48,0,Single,742,Suburban
5305,36,0,Married,691,Rural
5306,56,1,Single,603,Urban
5307,38,0,Single,799,Urban
5308,27,0,Married,739,Urban
5309,28,0,Single,665,Suburban
5310,25,0,Married,624,Suburban
5311,35,0,Married,684,Rural
5312,58,1,Single,670,Urban
5313,27,0,Married,720,Urban
5314,42,0,Married,651,Urban
5315,30,0,Single,699,Rural
5316,36,0,Married,733,Urban
5317,18,0,Single,755,Rural
5318,36,0,Married,692,Suburban
5319,37,0,Married,674,Rural
5320,48,0,Divorced,709,Urban
5321,43,0,Single,715,Urban
5322,22,0,Married,647,Urban
5323,56,1,Married,696,Suburban
5324,43,0,Divorced,698,Urban
5325,42,0,Married,756,Urban
5326,39,0,Single,720,Suburban
5327,32,0,Single,728,Suburban
5328,43,0,Single,688,Urban
5329,47,0,Single,806,Urban
5330,18,0,Single,746,Urban
5331,31,0,Single,724,Suburban
5332,36,0,Divorced,747,Urban
5333,43,0,Single,757,Urban
5334,57,1,Married,743,Urban
5335,28,0,Married,680,Rural
5336,32,0,Single,740,Rural
5337,32,0,Divorced,713,Urban
5338,27,0,Married,751,Suburban
5339,34,0,Married,636,Urban
5340,51,0,Widowed,688,Urban
5341,24,0,Single,690,Urban
5342,46,0,Married,649,Urban
5343,18,0,Single,754,Urban
5344,31,0,Widowed,725,Suburban
5345,35,0,Divorced,712,Suburban
5346,65,1,Single,693,Urban
5347,35,0,Married,779,Urban
5348,18,0,Single,625,Urban
5349,18,0,Single,751,Rural
5350,40,0,Divorced,709,Suburban
5351,49,0,Married,771,Suburban
5352,45,0,Married,683,Urban
5353,42,0,Married,670,Urban
5354,57,1,Married,648,Urban
5355,31,0,Single,802,Suburban
5356,53,0,Widowed,727,Urban
5357,18,0,Single,724,Urban
5358,26,0,Divorced,669,Rural
5359,18,0,Married,648,Urban
5360,35,0,Single,705,Urban
5361,39,0,Divorced,689,Suburban
5362,41,0,Single,668,Urban
5363,40,0,Single,690,Urban
5364,26,0,Single,661,Urban
5365,37,0,Single,710,Urban
5366,18,0,Married,668,Suburban
5367,60,1,Divorced,734,Suburban
5368,35,0,Widowed,689,Urban
5369,32,0,Married,787,Urban
5370,63,1,Single,663,Urban
5371,21,0,Single,700,Urban
5372,23,0,Single,728,Suburban
5373,23,0,Single,645,Suburban
5374,38,0,Divorced,749,Rural
5375,46,0,Married,712,Suburban
5376,51,0,Married,785,Rural
5377,78,1,Divorced,697,Urban
5378,18,0,Single,752,Rural
5379,49,0,Divorced,676,Urban
5380,31,0,Married,716,Suburban
5381,31,0,Married,699,Urban
5382,30,0,Widowed,691,Rural
5383,26,0,Married,705,Suburban
5384,65,1,Divorced,751,Rural
5385,52,0,Divorced,709,Suburban
5386,40,0,Single,640,Urban
5387,60,1,Married,693,Suburban
5388,18,0,Single,736,Suburban
5389,20,0,Single,727,Urban
5390,18,0,Married,731,Rural
5391,29,0,Married,719,Rural
5392,42,0,Married,755,Rural
5393,41,0,Married,795,Rural
5394,42,0,Divorced,714,Suburban
5395,18,0,Single,669,Urban
5396,52,0,Widowed,766,Suburban
5397,43,0,Single,699,Urban
5398,50,0,Single,765,Suburban
5399,18,0,Married,747,Urban
5400,44,0,Single,701,Suburban
5401,22,0,Single,665,Suburban
5402,34,0,Widowed,680,Rural
5403,48,0,Divorced,723,Urban
5404,41,0,Widowed,759,Urban
5405,27,0,Divorced,777,Urban
5406,40,0,Divorced,730,Suburban
5407,18,0,Married,745,Urban
5408,57,1,Divorced,701,Urban
5409,36,0,Single,705,Suburban
5410,56,1,Married,687,Rural
5411,32,0,Married,752,Suburban
5412,32,0,Single,698,Urban
5413,28,0,Married,615,Suburban
5414,53,0,Married,764,Urban
5415,29,0,Single,728,Suburban
5416,49,0,Widowed,624,Suburban
5417,34,0,Divorced,673,Urban
5418,18,0,Married,735,Rural
5419,31,0,Married,755,Rural
5420,22,0,Married,693,Suburban
5421,40,0,Married,686,Urban
5422,22,0,Married,701,Rural
5423,53,0,Widowed,730,Urban
5424,38,0,Single,720,Urban
5425,37,0,Married,824,Urban
5426,49,0,Married,809,Urban
5427,54,0,Single,717,Suburban
5428,39,0,Single,690,Suburban
5429,28,0,Married,811,Suburban
5430,18,0,Single,757,Urban
5431,29,0,Married,537,Urban
5432,30,0,Married,797,Urban
5433,41,0,Married,729,Urban
5434,34,0,Single,695,Urban
5435,50,0,Married,696,Suburban
5436,30,0,Married,782,Suburban
5437,39,0,Married,646,Rural
5438,57,1,Single,663,Urban
5439,45,0,Married,744,Suburban
5440,39,0,Married,740,Urban
5441,30,0,Married,700,Suburban
5442,30,0,Married,719,Urban
5443,27,0,Single,699,Suburban
5444,31,0,Married,768,Urban
5445,51,0,Married,765,Suburban
5446,36,0,Single,702,Urban
5447,19,0,Married,751,Urban
5448,66,1,Married,708,Suburban
5449,44,0,Married,674,Rural
5450,18,0,Single,774,Rural
5451,33,0,Single,727,Rural
5452,41,0,Divorced,726,Urban
5453,65,1,Divorced,798,Urban
5454,23,0,Widowed,672,Urban
5455,54,0,Single,704,Urban
5456,60,1,Single,605,Suburban
5457,30,0,Married,743,Urban
5458,35,0,Married,747,Rural
5459,24,0,Single,841,Suburban
5460,36,0,Widowed,677,Urban
5461,39,0,Married,721,Suburban
5462,49,0,Single,675,Rural
5463,56,1,Married,706,Urban
5464,28,0,Married,685,Urban
5465,18,0,Married,685,Urban
5466,39,0,Single,690,Urban
5467,44,0,Married,757,Rural
5468,43,0,Single,728,Rural
5469,35,0,Divorced,675,Urban
5470,41,0,Divorced,732,Urban
5471,62,1,Married,731,Rural
5472,45,0,Divorced,730,Urban
5473,34,0,Married,761,Urban
5474,32,0,Married,705,Urban
5475,37,0,Single,710,Suburban
5476,64,1,Married,646,Rural
5477,37,0,Married,618,Urban
5478,39,0,Married,620,Urban
5479,32,0,Single,769,Urban
5480,56,1,Married,739,Suburban
5481,69,1,Single,603,Urban
5482,46,0,Single,732,Rural
5483,41,0,Single,673,Urban
5484,40,0,Divorced,730,Suburban
5485,18,0,Married,674,Rural
5486,51,0,Married,740,Suburban
5487,42,0,Married,715,Urban
5488,46,0,Married,627,Urban
5489,29,0,Single,624,Suburban
5490,34,0,Married,626,Suburban
5491,33,0,Married,742,Suburban
5492,55,1,Single,671,Rural
5493,34,0,Single,678,Urban
5494,71,1,Single,619,Rural
5495,46,0,Divorced,650,Urban
5496,20,0,Single,692,Suburban
5497,38,0,Single,701,Suburban
5498,30,0,Married,716,Urban
5499,18,0,Married,618,Suburban
5500,63,1,Single,758,Suburban
5501,50,0,Married,739,Suburban
5502,47,0,Married,728,Suburban
5503,42,0,Single,850,Rural
5504,19,0,Single,711,Rural
5505,32,0,Married,668,Suburban
5506,52,0,Married,684,Urban
5507,24,0,Divorced,682,Rural
5508,18,0,Single,804,Urban
5509,36,0,Married,734,Urban
5510,37,0,Married,732,Urban
5511,42,0,Single,697,Urban
5512,50,0,Married,666,Urban
5513,49,0,Divorced,751,Rural
5514,43,0,Married,661,Suburban
5515,57,1,Married,770,Urban
5516,18,0,Married,715,Suburban
5517,47,0,Married,737,Urban
5518,49,0,Married,762,Urban
5519,21,0,Married,746,Urban
5520,18,0,Single,695,Suburban
5521,28,0,Married,634,Suburban
5522,30,0,Widowed,700,Suburban
5523,51,0,Married,633,Urban
5524,30,0,Single,675,Suburban
5525,27,0,Married,590,Urban
5526,30,0,Married,722,Suburban
5527,56,1,Single,632,Urban
5528,40,0,Single,726,Rural
5529,37,0,Single,663,Rural
5530,38,0,Single,751,Urban
5531,59,1,Single,644,Urban
5532,28,0,Married,741,Suburban
5533,59,1,Divorced,747,Rural
5534,43,0,Single,654,Urban
5535,37,0,Widowed,676,Urban
5536,77,1,Divorced,784,Urban
5537,24,0,Married,721,Suburban
5538,34,0,Married,683,Suburban
5539,21,0,Single,779,Rural
5540,54,0,Single,668,Urban
5541,65,1,Single,682,Rural
5542,65,1,Single,729,Rural
5543,58,1,Married,742,Urban
5544,37,0,Married,701,Rural
5545,34,0,Married,710,Urban
5546,18,0,Single,696,Rural
5547,70,1,Single,759,Urban
5548,47,0,Married,625,Suburban
5549,32,0,Single,754,Urban
5550,59,1,Married,645,Suburban
5551,25,0,Married,677,Urban
5552,46,0,Single,740,Rural
5553,37,0,Married,742,Rural
5554,49,0,Single,706,Suburban
5555,39,0,Divorced,763,Suburban
5556,18,0,Married,708,Rural
5557,41,0,Married,733,Urban
5558,55,1,Married,662,Urban
5559,39,0,Single,625,Suburban
5560,51,0,Single,653,Urban
5561,24,0,Single,635,Suburban
5562,39,0,Married,692,Urban
5563,30,0,Married,749,Rural
5564,51,0,Single,818,Urban
5565,40,0,Single,742,Urban
5566,50,0,Married,638,Suburban
5567,56,1,Married,637,Urban
5568,50,0,Single,738,Suburban
5569,44,0,Married,730,Rural
5570,25,0,Married,837,Rural
5571,39,0,Married,737,Urban
5572,32,0,Married,784,Suburban
5573,34,0,Single,740,Suburban
5574,34,0,Married,693,Suburban
5575,25,0,Married,626,Urban
5576,18,0,Married,725,Rural
5577,29,0,Married,738,Urban
5578,42,0,Single,782,Urban
5579,19,0,Married,771,Urban
5580,40,0,Single,684,Urban
5581,68,1,Married,715,Suburban
5582,55,1,Married,791,Rural
5583,64,1,Married,709,Urban
5584,45,0,Married,696,Urban
5585,57,1,Single,734,Rural
5586,29,0,Married,645,Urban
5587,30,0,Divorced,705,Urban
5588,18,0,Married,665,Rural
5589,57,1,Married,735,Suburban
5590,63,1,Married,630,Rural
5591,31,0,Single,676,Rural
5592,36,0,Married,754,Suburban
5593,28,0,Married,673,Rural
5594,45,0,Married,731,Urban
5595,56,1,Married,714,Rural
5596,18,0,Single,697,Suburban
5597,46,0,Single,634,Urban
5598,35,0,Single,761,Suburban
5599,41,0,Single,711,Suburban
5600,46,0,Single,699,Urban
5601,37,0,Married,723,Rural
5602,38,0,Single,676,Suburban
5603,36,0,Married,717,Suburban
5604,54,0,Married,663,Suburban
5605,46,0,Single,677,Suburban
5606,43,0,Single,623,Urban
5607,20,0,Single,757,Urban
5608,34,0,Single,692,Urban
5609,53,0,Married,758,Rural
5610,40,0,Married,659,Urban
5611,49,0,Married,795,Urban
5612,66,1,Single,755,Urban
5613,55,1,Widowed,635,Rural
5614,41,0,Married,696,Suburban
5615,32,0,Married,665,Suburban
5616,18,0,Married,729,Suburban
5617,37,0,Divorced,715,Rural
5618,35,0,Single,756,Suburban
5619,45,0,Married,689,Suburban
5620,37,0,Widowed,735,Urban
5621,35,0,Divorced,695,Urban
5622,18,0,Married,777,Rural
5623,25,0,Widowed,775,Suburban
5624,47,0,Married,700,Rural
5625,65,1,Married,662,Suburban
5626,38,0,Married,679,Rural
5627,44,0,Divorced,737,Suburban
5628,54,0,Single,722,Suburban
5629,27,0,Married,702,Urban
5630,45,0,Widowed,670,Rural
5631,28,0,Married,770,Urban
5632,52,0,Single,717,Urban
5633,42,0,Single,654,Urban
5634,44,0,Married,701,Suburban
5635,28,0,Married,700,Suburban
5636,50,0,Divorced,699,Rural
5637,71,1,Married,766,Urban
5638,24,0,Single,737,Urban
5639,34,0,Single,733,Suburban
5640,43,0,Single,741,Urban
5641,51,0,Married,697,Rural
5642,31,0,Married,719,Urban
5643,18,0,Married,642,Suburban
5644,60,1,Divorced,746,Suburban
5645,51,0,Married,742,Suburban
5646,18,0,Married,686,Suburban
5647,30,0,Widowed,721,Urban
5648,63,1,Single,653,Urban
5649,61,1,Married,669,Urban
5650,54,0,Widowed,780,Urban
5651,37,0,Single,688,Suburban
5652,41,0,Married,731,Urban
5653,38,0,Married,682,Suburban
5654,56,1,Single,687,Rural
5655,26,0,Single,684,Urban
5656,27,0,Married,678,Suburban
5657,55,1,Married,776,Suburban
5658,39,0,Married,707,Rural
5659,60,1,Single,655,Urban
5660,29,0,Married,718,Urban
5661,39,0,Married,556,Urban
5662,26,0,Single,630,Suburban
5663,40,0,Single,766,Urban
5664,18,0,Single,792,Rural
5665,32,0,Married,735,Suburban
5666,18,0,Married,667,Urban
5667,50,0,Married,728,Urban
5668,50,0,Widowed,702,Suburban
5669,18,0,Single,722,Urban
5670,60,1,Married,700,Urban
5671,77,1,Married,728,Rural
5672,40,0,Single,768,Urban
5673,30,0,Single,812,Rural
5674,82,1,Married,703,Suburban
5675,20,0,Single,780,Urban
5676,40,0,Single,756,Rural
5677,42,0,Single,644,Urban
5678,60,1,Divorced,665,Rural
5679,45,0,Single,738,Urban
5680,32,0,Single,721,Suburban
5681,25,0,Widowed,774,Suburban
5682,34,0,Married,651,Suburban
5683,24,0,Married,730,Rural
5684,40,0,Divorced,644,Urban
5685,31,0,Single,668,Urban
5686,18,0,Single,663,Urban
5687,58,1,Married,667,Suburban
5688,32,0,Single,675,Urban
5689,20,0,Married,669,Urban
5690,37,0,Single,747,Suburban
5691,41,0,Married,765,Urban
5692,18,0,Married,738,Urban
5693,44,0,Married,741,Urban
5694,24,0,Single,659,Suburban
5695,65,1,Married,760,Rural
5696,47,0,Married,753,Urban
5697,34,0,Married,710,Urban
5698,28,0,Married,692,Suburban
5699,38,0,Widowed,724,Urban
5700,49,0,Married,706,Urban
5701,39,0,Married,726,Suburban
5702,36,0,Divorced,685,Urban
5703,40,0,Single,700,Urban
5704,30,0,Single,576,Urban
5705,34,0,Single,799,Urban
5706,18,0,Single,718,Rural
5707,54,0,Married,667,Suburban
5708,44,0,Widowed,642,Rural
5709,28,0,Divorced,754,Suburban
5710,68,1,Single,767,Urban
5711,41,0,Single,678,Urban
5712,24,0,Single,699,Urban
5713,52,0,Married,690,Urban
5714,45,0,Married,699,Rural
5715,45,0,Widowed,773,Suburban
5716,33,0,Single,681,Urban
5717,46,0,Married,750,Suburban
5718,36,0,Single,740,Rural
5719,48,0,Single,732,Urban
5720,18,0,Married,724,Urban
5721,33,0,Single,644,Suburban
5722,65,1,Single,590,Suburban
5723,28,0,Married,617,Rural
5724,30,0,Widowed,634,Suburban
5725,33,0,Married,667,Urban
5726,21,0,Married,652,Urban
5727,18,0,Married,723,Suburban
5728,36,0,Single,720,Urban
5729,42,0,Married,752,Suburban
5730,39,0,Married,763,Urban
5731,37,0,Divorced,796,Suburban
5732,40,0,Married,721,Urban
5733,55,1,Single,769,Urban
5734,37,0,Single,647,Suburban
5735,31,0,Widowed,700,Urban
5736,35,0,Single,697,Urban
5737,48,0,Married,778,Urban
5738,61,1,Married,777,Urban
5739,30,0,Divorced,769,Urban
5740,41,0,Divorced,667,Rural
5741,45,0,Married,737,Rural
5742,25,0,Single,754,Urban
5743,40,0,Married,787,Urban
5744,18,0,Single,740,Suburban
5745,18,0,Single,684,Urban
5746,45,0,Widowed,678,Suburban
5747,34,0,Divorced,714,Rural
5748,43,0,Widowed,747,Urban
5749,39,0,Married,661,Suburban
5750,25,0,Divorced,732,Urban
5751,39,0,Single,717,Suburban
5752,21,0,Widowed,702,Urban
5753,60,1,Single,601,Rural
5754,19,0,Married,757,Suburban
5755,37,0,Single,773,Suburban
5756,24,0,Single,729,Rural
5757,48,0,Married,690,Rural
5758,35,0,Married,690,Rural
5759,32,0,Single,746,Suburban
5760,52,0,Married,748,Rural
5761,40,0,Married,691,Rural
5762,47,0,Married,693,Urban
5763,25,0,Widowed,633,Urban
5764,18,0,Single,691,Suburban
5765,41,0,Married,707,Urban
5766,35,0,Single,682,Urban
5767,49,0,Single,750,Urban
5768,38,0,Married,667,Urban
5769,43,0,Married,782,Rural
5770,18,0,Single,810,Urban
5771,68,1,Married,779,Rural
5772,37,0,Single,728,Urban
5773,50,0,Married,644,Urban
5774,27,0,Married,691,Urban
5775,44,0,Widowed,710,Urban
5776,20,0,Married,732,Rural
5777,46,0,Single,671,Urban
5778,34,0,Married,668,Urban
5779,40,0,Married,746,Rural
5780,50,0,Married,684,Suburban
5781,21,0,Married,628,Urban
5782,29,0,Married,678,Rural
5783,46,0,Married,735,Suburban
5784,71,1,Single,655,Rural
5785,37,0,Single,706,Rural
5786,48,0,Married,699,Suburban
